participant,condition,stimulus,item1,item2,item3,item4,item5,vt
159,2,10,5.0,4.0,4.0,3.0,3.0,3.8
160,2,11,4.0,4.0,3.0,5.0,4.0,4.0
161,2,12,4.0,4.0,4.0,4.0,4.0,4.0
162,2,13,4.0,4.0,6.0,3.0,4.0,4.2
163,2,14,3.0,4.0,3.0,4.0,5.0,3.8
164,2,15,6.0,4.0,4.0,4.0,4.0,4.4
165,2,16,4.0,4.0,4.0,4.0,3.0,3.8
166,2,17,4.0,4.0,4.0,3.0,6.0,4.2
167,2,18,5.0,4.0,3.0,5.0,4.0,4.2
168,2,19,4.0,4.0,5.0,3.0,4.0,4.0
169,2,20,4.0,5.0,6.0,4.0,5.0,4.8
170,2,21,3.0,4.0,4.0,4.0,4.0,3.8
171,2,22,4.0,2.0,3.0,3.0,4.0,3.2
172,2,23,5.0,4.0,3.0,4.0,6.0,4.4
173,2,24,5.0,4.0,4.0,3.0,4.0,4.0
174,2,25,5.0,4.0,5.0,5.0,4.0,4.6
175,2,26,4.0,4.0,4.0,3.0,4.0,3.8
176,2,27,3.0,5.0,4.0,4.0,5.0,4.2
177,2,28,4.0,5.0,3.0,5.0,3.0,4.0
178,2,29,4.0,3.0,3.0,5.0,2.0,3.4
179,2,30,5.0,4.0,5.0,4.0,3.0,4.2
180,2,31,3.0,3.0,5.0,4.0,3.0,3.6
181,2,32,5.0,3.0,3.0,3.0,4.0,3.6
182,2,33,4.0,3.0,5.0,5.0,4.0,4.2
183,2,34,4.0,5.0,4.0,3.0,3.0,3.8
184,2,35,3.0,5.0,5.0,3.0,3.0,3.8
185,2,36,3.0,4.0,3.0,4.0,4.0,3.6
186,2,37,5.0,5.0,3.0,3.0,5.0,4.2
187,2,38,4.0,4.0,4.0,3.0,3.0,3.6
188,2,39,3.0,3.0,4.0,3.0,5.0,3.6
189,2,40,3.0,4.0,5.0,4.0,5.0,4.2
190,2,41,4.0,5.0,4.0,4.0,5.0,4.4
191,2,42,5.0,5.0,4.0,4.0,5.0,4.6
192,2,43,4.0,5.0,3.0,5.0,6.0,4.6
193,2,44,3.0,4.0,5.0,4.0,4.0,4.0
194,2,45,4.0,4.0,3.0,4.0,4.0,3.8
195,2,46,4.0,5.0,5.0,4.0,4.0,4.4
196,2,47,2.0,4.0,4.0,4.0,4.0,3.6
197,2,48,4.0,3.0,5.0,5.0,5.0,4.4
198,2,49,4.0,4.0,4.0,4.0,3.0,3.8
199,2,50,4.0,3.0,4.0,4.0,3.0,3.6
200,2,1,5.0,3.0,4.0,3.0,5.0,4.0
201,2,2,5.0,4.0,4.0,3.0,5.0,4.2
202,2,3,4.0,3.0,4.0,4.0,4.0,3.8
203,2,4,3.0,4.0,4.0,4.0,5.0,4.0
204,2,5,6.0,2.0,3.0,4.0,4.0,3.8
205,2,6,4.0,4.0,4.0,4.0,5.0,4.2
206,2,7,4.0,4.0,4.0,5.0,4.0,4.2
207,2,8,4.0,3.0,2.0,4.0,5.0,3.6
208,2,9,4.0,4.0,4.0,5.0,6.0,4.6
209,2,10,4.0,5.0,3.0,4.0,4.0,4.0
210,2,11,3.0,3.0,3.0,3.0,4.0,3.2
211,2,12,3.0,3.0,3.0,4.0,4.0,3.4
212,2,13,4.0,3.0,2.0,4.0,4.0,3.4
213,2,14,3.0,3.0,3.0,4.0,6.0,3.8
214,2,15,3.0,5.0,3.0,4.0,4.0,3.8
215,2,16,4.0,4.0,5.0,4.0,4.0,4.2
216,2,17,4.0,4.0,3.0,6.0,3.0,4.0
217,2,18,5.0,2.0,4.0,5.0,5.0,4.2
218,2,19,2.0,4.0,4.0,4.0,5.0,3.8
219,2,20,5.0,3.0,4.0,4.0,4.0,4.0
220,2,21,5.0,4.0,4.0,5.0,4.0,4.4
221,2,22,2.0,4.0,3.0,4.0,3.0,3.2
222,2,23,4.0,5.0,5.0,4.0,4.0,4.4
223,2,24,4.0,3.0,5.0,4.0,4.0,4.0
224,2,25,3.0,2.0,3.0,4.0,5.0,3.4
225,2,26,3.0,4.0,3.0,1.0,3.0,2.8
226,2,27,3.0,5.0,4.0,4.0,3.0,3.8
227,2,28,5.0,5.0,3.0,4.0,3.0,4.0
228,2,29,5.0,4.0,4.0,5.0,3.0,4.2
229,2,30,5.0,4.0,3.0,4.0,5.0,4.2
230,2,31,4.0,5.0,6.0,3.0,5.0,4.6
231,2,32,3.0,3.0,5.0,4.0,4.0,3.8
232,2,33,4.0,4.0,4.0,3.0,5.0,4.0
233,2,34,4.0,4.0,5.0,4.0,4.0,4.2
234,2,35,3.0,5.0,5.0,4.0,4.0,4.2
235,2,36,4.0,6.0,3.0,5.0,4.0,4.4
236,2,37,4.0,4.0,3.0,3.0,4.0,3.6
237,2,38,4.0,4.0,4.0,4.0,3.0,3.8
238,2,39,4.0,4.0,5.0,3.0,4.0,4.0
239,2,40,4.0,3.0,4.0,4.0,4.0,3.8
240,2,41,4.0,3.0,3.0,4.0,5.0,3.8
241,2,42,5.0,4.0,3.0,4.0,4.0,4.0
242,2,43,3.0,4.0,4.0,4.0,4.0,3.8
243,2,44,4.0,4.0,4.0,4.0,3.0,3.8
244,2,45,4.0,3.0,5.0,5.0,4.0,4.2
245,2,46,4.0,5.0,3.0,4.0,5.0,4.2
246,2,47,4.0,4.0,4.0,4.0,3.0,3.8
247,2,48,3.0,4.0,5.0,3.0,4.0,3.8
248,2,49,5.0,4.0,6.0,3.0,4.0,4.4
249,2,50,4.0,4.0,4.0,4.0,3.0,3.8
250,2,1,4.0,5.0,4.0,5.0,3.0,4.2
251,2,2,5.0,3.0,4.0,4.0,4.0,4.0
252,2,3,3.0,3.0,4.0,4.0,3.0,3.4
253,2,4,3.0,4.0,4.0,4.0,4.0,3.8
254,2,5,3.0,3.0,4.0,3.0,3.0,3.2
255,2,6,4.0,3.0,2.0,4.0,5.0,3.6
256,2,7,3.0,4.0,4.0,3.0,6.0,4.0
257,2,8,5.0,5.0,4.0,5.0,3.0,4.4
258,2,9,2.0,4.0,4.0,3.0,4.0,3.4
259,2,10,5.0,4.0,6.0,4.0,3.0,4.4
260,2,11,4.0,5.0,3.0,3.0,5.0,4.0
261,2,12,4.0,4.0,4.0,4.0,3.0,3.8
262,2,13,3.0,4.0,6.0,4.0,4.0,4.2
263,2,14,4.0,4.0,3.0,4.0,3.0,3.6
264,2,15,4.0,4.0,3.0,3.0,4.0,3.6
265,2,16,5.0,3.0,4.0,4.0,3.0,3.8
266,2,17,4.0,2.0,5.0,3.0,5.0,3.8
267,2,18,4.0,4.0,4.0,4.0,3.0,3.8
268,2,19,4.0,5.0,3.0,5.0,4.0,4.2
269,2,20,4.0,5.0,3.0,5.0,4.0,4.2
270,2,21,4.0,5.0,3.0,4.0,4.0,4.0
271,2,22,3.0,5.0,4.0,3.0,4.0,3.8
272,2,23,3.0,4.0,4.0,4.0,3.0,3.6
273,2,24,5.0,4.0,4.0,4.0,4.0,4.2
274,2,25,4.0,3.0,2.0,2.0,5.0,3.2
275,2,26,4.0,4.0,5.0,5.0,3.0,4.2
276,2,27,4.0,4.0,4.0,4.0,5.0,4.2
277,2,28,4.0,5.0,5.0,5.0,5.0,4.8
278,2,29,3.0,4.0,4.0,3.0,3.0,3.4
279,2,30,3.0,4.0,5.0,1.0,3.0,3.2
280,2,31,4.0,4.0,4.0,4.0,4.0,4.0
281,2,32,3.0,4.0,5.0,4.0,3.0,3.8
282,2,33,4.0,3.0,4.0,3.0,5.0,3.8
283,2,34,3.0,2.0,4.0,3.0,4.0,3.2
284,2,35,5.0,3.0,6.0,6.0,3.0,4.6
285,2,36,4.0,3.0,5.0,4.0,3.0,3.8
286,2,37,4.0,4.0,4.0,5.0,5.0,4.4
287,2,38,5.0,4.0,3.0,3.0,3.0,3.6
288,2,39,5.0,4.0,3.0,2.0,4.0,3.6
289,2,40,5.0,5.0,4.0,4.0,5.0,4.6
290,2,41,2.0,4.0,4.0,4.0,4.0,3.6
291,2,42,3.0,4.0,3.0,4.0,4.0,3.6
292,2,43,3.0,4.0,4.0,4.0,4.0,3.8
293,2,44,4.0,3.0,5.0,4.0,4.0,4.0
294,2,45,4.0,5.0,4.0,4.0,4.0,4.2
295,2,46,3.0,4.0,3.0,3.0,4.0,3.4
296,2,47,4.0,4.0,4.0,4.0,4.0,4.0
297,2,48,3.0,3.0,3.0,2.0,4.0,3.0
298,2,49,3.0,3.0,4.0,2.0,3.0,3.0
299,2,50,3.0,5.0,4.0,5.0,4.0,4.2
300,3,1,4.0,3.0,3.0,3.0,3.0,3.2
301,3,2,4.0,2.0,4.0,3.0,4.0,3.4
302,3,3,4.0,5.0,5.0,4.0,5.0,4.6
303,3,4,4.0,4.0,3.0,3.0,4.0,3.6
304,3,5,4.0,3.0,5.0,3.0,4.0,3.8
305,3,6,4.0,4.0,4.0,3.0,3.0,3.6
306,3,7,3.0,2.0,5.0,4.0,3.0,3.4
307,3,8,3.0,4.0,3.0,3.0,4.0,3.4
308,3,9,3.0,4.0,4.0,3.0,3.0,3.4
309,3,10,5.0,5.0,3.0,6.0,4.0,4.6
310,3,11,3.0,3.0,3.0,5.0,4.0,3.6
311,3,12,3.0,4.0,4.0,3.0,5.0,3.8
312,3,13,3.0,3.0,5.0,4.0,3.0,3.6
313,3,14,5.0,4.0,3.0,4.0,6.0,4.4
314,3,15,4.0,3.0,3.0,5.0,5.0,4.0
315,3,16,5.0,4.0,4.0,3.0,4.0,4.0
316,3,17,3.0,3.0,4.0,5.0,5.0,4.0
317,3,18,4.0,4.0,4.0,3.0,6.0,4.2
318,3,19,3.0,5.0,5.0,3.0,3.0,3.8
319,3,20,6.0,4.0,4.0,4.0,4.0,4.4
320,3,21,3.0,4.0,5.0,5.0,2.0,3.8
321,3,22,4.0,3.0,4.0,6.0,4.0,4.2
322,3,23,4.0,4.0,4.0,3.0,4.0,3.8
323,3,24,4.0,4.0,3.0,4.0,4.0,3.8
324,3,25,4.0,6.0,4.0,4.0,3.0,4.2
325,3,26,4.0,3.0,4.0,5.0,2.0,3.6
326,3,27,4.0,5.0,5.0,3.0,4.0,4.2
327,3,28,4.0,5.0,4.0,3.0,5.0,4.2
328,3,29,5.0,4.0,3.0,3.0,3.0,3.6
329,3,30,6.0,5.0,4.0,4.0,4.0,4.6
330,3,31,3.0,4.0,4.0,3.0,3.0,3.4
331,3,32,3.0,4.0,5.0,4.0,4.0,4.0
332,3,33,4.0,4.0,5.0,5.0,4.0,4.4
333,3,34,6.0,5.0,5.0,4.0,3.0,4.6
334,3,35,3.0,5.0,4.0,5.0,3.0,4.0
335,3,36,5.0,3.0,4.0,4.0,4.0,4.0
336,3,37,5.0,3.0,5.0,3.0,4.0,4.0
337,3,38,3.0,4.0,3.0,5.0,3.0,3.6
338,3,39,4.0,3.0,4.0,3.0,4.0,3.6
339,3,40,5.0,4.0,3.0,5.0,4.0,4.2
340,3,41,4.0,5.0,4.0,5.0,3.0,4.2
341,3,42,4.0,4.0,5.0,4.0,5.0,4.4
342,3,43,3.0,4.0,3.0,3.0,3.0,3.2
343,3,44,3.0,4.0,2.0,3.0,3.0,3.0
344,3,45,3.0,5.0,4.0,5.0,3.0,4.0
345,3,46,3.0,2.0,5.0,4.0,5.0,3.8
346,3,47,4.0,3.0,4.0,4.0,4.0,3.8
347,3,48,3.0,4.0,4.0,5.0,3.0,3.8
348,3,49,4.0,5.0,4.0,4.0,5.0,4.4
349,3,50,3.0,4.0,3.0,4.0,4.0,3.6
350,3,1,4.0,2.0,4.0,4.0,4.0,3.6
351,3,2,5.0,4.0,3.0,4.0,4.0,4.0
352,3,3,2.0,3.0,6.0,5.0,3.0,3.8
353,3,4,4.0,3.0,4.0,4.0,4.0,3.8
354,3,5,5.0,3.0,3.0,4.0,3.0,3.6
355,3,6,3.0,4.0,3.0,5.0,5.0,4.0
356,3,7,5.0,3.0,4.0,4.0,3.0,3.8
357,3,8,4.0,2.0,4.0,3.0,5.0,3.6
358,3,9,3.0,5.0,5.0,3.0,4.0,4.0
359,3,10,4.0,5.0,4.0,3.0,4.0,4.0
360,3,11,4.0,4.0,3.0,4.0,5.0,4.0
361,3,12,4.0,3.0,5.0,5.0,3.0,4.0
362,3,13,4.0,4.0,4.0,3.0,5.0,4.0
363,3,14,3.0,4.0,5.0,4.0,2.0,3.6
364,3,15,4.0,4.0,3.0,3.0,3.0,3.4
365,3,16,3.0,4.0,4.0,4.0,3.0,3.6
366,3,17,4.0,3.0,4.0,3.0,3.0,3.4
367,3,18,3.0,4.0,2.0,4.0,4.0,3.4
368,3,19,3.0,4.0,6.0,4.0,4.0,4.2
369,3,20,5.0,5.0,5.0,4.0,4.0,4.6
370,3,21,5.0,4.0,4.0,4.0,4.0,4.2
371,3,22,4.0,5.0,3.0,3.0,3.0,3.6
372,3,23,3.0,4.0,4.0,5.0,4.0,4.0
373,3,24,4.0,5.0,4.0,4.0,4.0,4.2
374,3,25,5.0,4.0,4.0,4.0,5.0,4.4
375,3,26,4.0,3.0,4.0,4.0,5.0,4.0
376,3,27,6.0,5.0,4.0,4.0,4.0,4.6
377,3,28,4.0,4.0,5.0,4.0,3.0,4.0
378,3,29,4.0,4.0,4.0,4.0,3.0,3.8
379,3,30,4.0,4.0,3.0,3.0,3.0,3.4
380,3,31,4.0,4.0,5.0,3.0,4.0,4.0
381,3,32,4.0,4.0,5.0,4.0,4.0,4.2
382,3,33,4.0,4.0,6.0,4.0,4.0,4.4
383,3,34,5.0,4.0,3.0,5.0,4.0,4.2
384,3,35,3.0,5.0,4.0,3.0,4.0,3.8
385,3,36,3.0,5.0,2.0,4.0,4.0,3.6
386,3,37,2.0,4.0,4.0,4.0,4.0,3.6
387,3,38,4.0,5.0,3.0,3.0,3.0,3.6
388,3,39,3.0,3.0,5.0,4.0,3.0,3.6
389,3,40,2.0,4.0,3.0,5.0,3.0,3.4
390,3,41,4.0,5.0,3.0,3.0,4.0,3.8
391,3,42,6.0,4.0,4.0,4.0,3.0,4.2
392,3,43,4.0,3.0,2.0,3.0,4.0,3.2
393,3,44,5.0,3.0,5.0,3.0,4.0,4.0
394,3,45,4.0,3.0,2.0,4.0,4.0,3.4
395,3,46,4.0,3.0,4.0,5.0,3.0,3.8
396,3,47,5.0,4.0,2.0,4.0,5.0,4.0
397,3,48,4.0,3.0,4.0,2.0,5.0,3.6
398,3,49,4.0,4.0,5.0,2.0,3.0,3.6
399,3,50,4.0,5.0,4.0,4.0,3.0,4.0
400,3,1,3.0,3.0,3.0,4.0,5.0,3.6
401,3,2,5.0,5.0,4.0,4.0,4.0,4.4
402,3,3,4.0,4.0,4.0,4.0,2.0,3.6
403,3,4,3.0,5.0,4.0,5.0,3.0,4.0
404,3,5,4.0,3.0,3.0,3.0,4.0,3.4
405,3,6,3.0,5.0,4.0,5.0,3.0,4.0
406,3,7,4.0,3.0,2.0,3.0,4.0,3.2
407,3,8,4.0,5.0,3.0,3.0,4.0,3.8
408,3,9,5.0,4.0,4.0,2.0,5.0,4.0
409,3,10,4.0,4.0,4.0,4.0,4.0,4.0
410,3,11,4.0,3.0,4.0,4.0,5.0,4.0
411,3,12,5.0,3.0,3.0,4.0,5.0,4.0
412,3,13,5.0,4.0,3.0,4.0,5.0,4.2
413,3,14,4.0,3.0,4.0,3.0,4.0,3.6
414,3,15,4.0,4.0,4.0,4.0,2.0,3.6
415,3,16,3.0,3.0,3.0,3.0,4.0,3.2
416,3,17,3.0,5.0,4.0,5.0,5.0,4.4
417,3,18,4.0,3.0,4.0,4.0,4.0,3.8
418,3,19,3.0,4.0,4.0,4.0,5.0,4.0
419,3,20,4.0,4.0,4.0,5.0,5.0,4.4
420,3,21,4.0,3.0,6.0,3.0,4.0,4.0
421,3,22,4.0,4.0,3.0,3.0,5.0,3.8
422,3,23,4.0,4.0,2.0,3.0,4.0,3.4
423,3,24,4.0,3.0,5.0,4.0,2.0,3.6
424,3,25,4.0,3.0,3.0,4.0,4.0,3.6
425,3,26,2.0,2.0,4.0,5.0,5.0,3.6
426,3,27,3.0,4.0,3.0,6.0,3.0,3.8
427,3,28,4.0,3.0,4.0,2.0,4.0,3.4
428,3,29,3.0,4.0,5.0,4.0,3.0,3.8
429,3,30,4.0,4.0,5.0,3.0,5.0,4.2
430,3,31,5.0,4.0,5.0,3.0,5.0,4.4
431,3,32,5.0,4.0,3.0,3.0,3.0,3.6
432,3,33,4.0,4.0,3.0,3.0,4.0,3.6
433,3,34,5.0,5.0,2.0,5.0,3.0,4.0
434,3,35,4.0,4.0,3.0,5.0,4.0,4.0
435,3,36,4.0,4.0,5.0,4.0,4.0,4.2
436,3,37,3.0,4.0,4.0,5.0,5.0,4.2
437,3,38,4.0,3.0,4.0,3.0,4.0,3.6
438,3,39,4.0,5.0,4.0,3.0,6.0,4.4
439,3,40,4.0,4.0,3.0,2.0,3.0,3.2
440,3,41,4.0,3.0,4.0,3.0,3.0,3.4
441,3,42,4.0,4.0,5.0,4.0,4.0,4.2
442,3,43,4.0,4.0,3.0,4.0,3.0,3.6
443,3,44,5.0,4.0,4.0,4.0,3.0,4.0
444,3,45,5.0,4.0,5.0,3.0,3.0,4.0
445,3,46,3.0,5.0,4.0,5.0,3.0,4.0
446,3,47,2.0,5.0,4.0,4.0,3.0,3.6
447,3,48,5.0,3.0,6.0,5.0,4.0,4.6
448,3,49,3.0,4.0,4.0,2.0,4.0,3.4
449,3,50,4.0,5.0,4.0,4.0,4.0,4.2
