participant,condition,stimulus,item1,item2,item3,item4,item5,vt
43,1,14,4.0,5.0,4.0,3.0,5.0,4.2
44,1,15,3.0,5.0,5.0,4.0,3.0,4.0
45,1,16,3.0,4.0,4.0,5.0,5.0,4.2
46,1,17,4.0,3.0,3.0,4.0,4.0,3.6
47,1,18,5.0,4.0,4.0,5.0,4.0,4.4
48,1,19,4.0,4.0,5.0,3.0,3.0,3.8
49,1,20,3.0,5.0,4.0,5.0,4.0,4.2
50,1,21,4.0,4.0,4.0,4.0,5.0,4.2
51,1,22,4.0,3.0,4.0,5.0,2.0,3.6
52,1,23,3.0,5.0,4.0,6.0,5.0,4.6
53,1,24,4.0,5.0,3.0,3.0,4.0,3.8
54,1,25,5.0,4.0,5.0,4.0,3.0,4.2
55,1,26,5.0,4.0,4.0,5.0,3.0,4.2
56,1,27,3.0,4.0,5.0,4.0,5.0,4.2
57,1,28,4.0,4.0,5.0,4.0,3.0,4.0
58,1,29,4.0,5.0,5.0,4.0,3.0,4.2
59,1,30,5.0,6.0,4.0,2.0,5.0,4.4
60,1,1,4.0,4.0,4.0,4.0,4.0,4.0
61,1,2,4.0,3.0,4.0,3.0,3.0,3.4
62,1,3,3.0,3.0,3.0,4.0,4.0,3.4
63,1,4,3.0,3.0,4.0,5.0,3.0,3.6
64,1,5,5.0,4.0,3.0,3.0,5.0,4.0
65,1,6,5.0,5.0,5.0,5.0,5.0,5.0
66,1,7,4.0,4.0,4.0,4.0,4.0,4.0
67,1,8,5.0,4.0,4.0,4.0,4.0,4.2
68,1,9,4.0,4.0,4.0,5.0,5.0,4.4
69,1,10,3.0,5.0,4.0,4.0,4.0,4.0
70,1,11,4.0,6.0,4.0,4.0,3.0,4.2
71,1,12,5.0,4.0,4.0,5.0,4.0,4.4
72,1,13,4.0,4.0,5.0,4.0,6.0,4.6
73,1,14,5.0,5.0,3.0,4.0,3.0,4.0
74,1,15,2.0,5.0,4.0,3.0,4.0,3.6
75,1,16,5.0,5.0,6.0,3.0,4.0,4.6
76,1,17,4.0,4.0,3.0,6.0,4.0,4.2
77,1,18,4.0,4.0,3.0,5.0,3.0,3.8
78,1,19,4.0,4.0,4.0,3.0,5.0,4.0
79,1,20,2.0,5.0,4.0,3.0,6.0,4.0
80,1,21,4.0,5.0,4.0,4.0,4.0,4.2
81,1,22,4.0,4.0,4.0,4.0,3.0,3.8
82,1,23,5.0,5.0,5.0,4.0,3.0,4.4
83,1,24,4.0,5.0,5.0,4.0,4.0,4.4
84,1,25,3.0,5.0,4.0,4.0,5.0,4.2
85,1,26,4.0,5.0,4.0,4.0,4.0,4.2
86,1,27,5.0,4.0,5.0,4.0,4.0,4.4
87,1,28,4.0,4.0,6.0,2.0,4.0,4.0
88,1,29,4.0,5.0,4.0,4.0,3.0,4.0
89,1,30,4.0,3.0,3.0,3.0,5.0,3.6
90,2,1,4.0,5.0,3.0,4.0,3.0,3.8
91,2,2,5.0,4.0,3.0,3.0,3.0,3.6
92,2,3,4.0,4.0,3.0,4.0,6.0,4.2
93,2,4,4.0,4.0,5.0,3.0,4.0,4.0
94,2,5,4.0,3.0,5.0,4.0,5.0,4.2
95,2,6,4.0,4.0,4.0,3.0,3.0,3.6
96,2,7,4.0,3.0,5.0,4.0,3.0,3.8
97,2,8,4.0,4.0,4.0,2.0,5.0,3.8
98,2,9,4.0,3.0,3.0,4.0,3.0,3.4
99,2,10,3.0,3.0,4.0,4.0,4.0,3.6
100,2,11,4.0,4.0,5.0,4.0,4.0,4.2
101,2,12,4.0,5.0,5.0,6.0,4.0,4.8
102,2,13,5.0,5.0,5.0,4.0,4.0,4.6
103,2,14,5.0,3.0,4.0,3.0,4.0,3.8
104,2,15,6.0,3.0,4.0,4.0,4.0,4.2
105,2,16,3.0,5.0,5.0,2.0,5.0,4.0
106,2,17,5.0,3.0,4.0,4.0,3.0,3.8
107,2,18,4.0,4.0,3.0,3.0,4.0,3.6
108,2,19,6.0,4.0,4.0,5.0,5.0,4.8
109,2,20,3.0,3.0,3.0,3.0,5.0,3.4
110,2,21,3.0,4.0,3.0,4.0,3.0,3.4
111,2,22,3.0,3.0,4.0,3.0,4.0,3.4
112,2,23,2.0,3.0,3.0,5.0,2.0,3.0
113,2,24,3.0,4.0,4.0,4.0,4.0,3.8
114,2,25,3.0,3.0,2.0,5.0,5.0,3.6
115,2,26,4.0,4.0,4.0,5.0,3.0,4.0
116,2,27,4.0,4.0,4.0,4.0,3.0,3.8
117,2,28,5.0,4.0,3.0,4.0,5.0,4.2
118,2,29,5.0,4.0,4.0,4.0,3.0,4.0
119,2,30,3.0,5.0,5.0,2.0,3.0,3.6
120,2,1,3.0,4.0,3.0,4.0,4.0,3.6
121,2,2,4.0,4.0,3.0,5.0,3.0,3.8
122,2,3,3.0,4.0,3.0,4.0,4.0,3.6
123,2,4,5.0,4.0,3.0,3.0,5.0,4.0
124,2,5,5.0,4.0,5.0,4.0,4.0,4.4
125,2,6,4.0,4.0,4.0,5.0,4.0,4.2
126,2,7,3.0,3.0,4.0,5.0,4.0,3.8
127,2,8,5.0,3.0,2.0,4.0,4.0,3.6
128,2,9,4.0,3.0,4.0,5.0,4.0,4.0
129,2,10,5.0,5.0,3.0,4.0,4.0,4.2
130,2,11,3.0,3.0,4.0,3.0,4.0,3.4
131,2,12,3.0,3.0,4.0,3.0,4.0,3.4
132,2,13,4.0,3.0,5.0,5.0,3.0,4.0
133,2,14,4.0,5.0,3.0,4.0,4.0,4.0
134,2,15,4.0,4.0,2.0,4.0,3.0,3.4
135,2,16,4.0,5.0,4.0,4.0,3.0,4.0
136,2,17,3.0,3.0,5.0,5.0,4.0,4.0
137,2,18,4.0,4.0,5.0,5.0,4.0,4.4
138,2,19,4.0,3.0,4.0,6.0,5.0,4.4
139,2,20,4.0,6.0,4.0,4.0,4.0,4.4
140,2,21,4.0,3.0,5.0,4.0,4.0,4.0
141,2,22,3.0,4.0,3.0,3.0,4.0,3.4
142,2,23,3.0,4.0,4.0,5.0,4.0,4.0
143,2,24,5.0,4.0,4.0,3.0,3.0,3.8
144,2,25,4.0,4.0,5.0,4.0,4.0,4.2
145,2,26,3.0,4.0,6.0,3.0,4.0,4.0
146,2,27,5.0,4.0,4.0,3.0,4.0,4.0
147,2,28,4.0,4.0,4.0,3.0,2.0,3.4
148,2,29,5.0,5.0,4.0,3.0,4.0,4.2
149,2,30,4.0,6.0,3.0,3.0,6.0,4.4
150,2,1,6.0,3.0,3.0,3.0,4.0,3.8
151,2,2,5.0,3.0,4.0,5.0,3.0,4.0
152,2,3,4.0,4.0,4.0,3.0,4.0,3.8
153,2,4,5.0,6.0,4.0,4.0,4.0,4.6
154,2,5,4.0,3.0,3.0,5.0,5.0,4.0
155,2,6,5.0,5.0,5.0,4.0,3.0,4.4
156,2,7,3.0,5.0,4.0,3.0,5.0,4.0
157,2,8,4.0,3.0,4.0,4.0,4.0,3.8
158,2,9,5.0,4.0,4.0,5.0,4.0,4.4
159,2,10,3.0,5.0,4.0,4.0,4.0,4.0
160,2,11,3.0,4.0,5.0,3.0,5.0,4.0
161,2,12,2.0,4.0,3.0,4.0,5.0,3.6
162,2,13,4.0,3.0,3.0,3.0,3.0,3.2
163,2,14,4.0,3.0,4.0,4.0,5.0,4.0
164,2,15,5.0,3.0,3.0,4.0,4.0,3.8
165,2,16,4.0,3.0,3.0,4.0,4.0,3.6
166,2,17,5.0,4.0,4.0,3.0,4.0,4.0
167,2,18,3.0,3.0,5.0,3.0,4.0,3.6
168,2,19,3.0,4.0,4.0,4.0,5.0,4.0
169,2,20,4.0,3.0,4.0,5.0,4.0,4.0
170,2,21,4.0,4.0,5.0,3.0,3.0,3.8
171,2,22,4.0,5.0,4.0,4.0,4.0,4.2
172,2,23,2.0,2.0,4.0,2.0,4.0,2.8
173,2,24,4.0,4.0,4.0,3.0,5.0,4.0
174,2,25,3.0,5.0,4.0,4.0,4.0,4.0
175,2,26,4.0,3.0,3.0,3.0,3.0,3.2
176,2,27,4.0,5.0,2.0,3.0,6.0,4.0
177,2,28,3.0,4.0,4.0,3.0,4.0,3.6
178,2,29,4.0,3.0,5.0,4.0,5.0,4.2
179,2,30,3.0,4.0,5.0,4.0,4.0,4.0
180,3,1,4.0,4.0,4.0,5.0,3.0,4.0
181,3,2,3.0,3.0,4.0,4.0,5.0,3.8
182,3,3,3.0,4.0,4.0,2.0,4.0,3.4
183,3,4,5.0,4.0,3.0,4.0,5.0,4.2
184,3,5,4.0,4.0,2.0,3.0,3.0,3.2
185,3,6,4.0,3.0,5.0,3.0,4.0,3.8
186,3,7,4.0,4.0,4.0,3.0,4.0,3.8
187,3,8,4.0,3.0,3.0,4.0,2.0,3.2
188,3,9,3.0,3.0,4.0,5.0,6.0,4.2
189,3,10,3.0,2.0,4.0,4.0,5.0,3.6
190,3,11,4.0,4.0,5.0,3.0,4.0,4.0
191,3,12,3.0,5.0,4.0,4.0,3.0,3.8
192,3,13,4.0,5.0,4.0,4.0,4.0,4.2
193,3,14,3.0,4.0,3.0,3.0,4.0,3.4
194,3,15,5.0,3.0,5.0,3.0,4.0,4.0
195,3,16,4.0,4.0,4.0,3.0,4.0,3.8
196,3,17,4.0,3.0,4.0,4.0,4.0,3.8
197,3,18,5.0,4.0,4.0,4.0,5.0,4.4
198,3,19,5.0,5.0,2.0,4.0,4.0,4.0
199,3,20,5.0,5.0,4.0,4.0,3.0,4.2
200,3,21,2.0,4.0,3.0,3.0,5.0,3.4
201,3,22,3.0,4.0,3.0,4.0,5.0,3.8
202,3,23,3.0,3.0,3.0,3.0,6.0,3.6
203,3,24,4.0,3.0,5.0,5.0,3.0,4.0
204,3,25,4.0,4.0,3.0,3.0,4.0,3.6
205,3,26,3.0,4.0,5.0,3.0,2.0,3.4
206,3,27,4.0,5.0,3.0,3.0,4.0,3.8
207,3,28,3.0,3.0,3.0,4.0,3.0,3.2
208,3,29,3.0,5.0,3.0,5.0,5.0,4.2
209,3,30,3.0,4.0,5.0,4.0,3.0,3.8
210,3,1,3.0,4.0,4.0,5.0,3.0,3.8
211,3,2,3.0,3.0,3.0,4.0,4.0,3.4
212,3,3,3.0,2.0,4.0,3.0,2.0,2.8
213,3,4,5.0,5.0,4.0,4.0,5.0,4.6
214,3,5,3.0,5.0,5.0,3.0,2.0,3.6
215,3,6,6.0,4.0,5.0,5.0,4.0,4.8
216,3,7,4.0,4.0,4.0,3.0,2.0,3.4
217,3,8,4.0,4.0,3.0,5.0,4.0,4.0
218,3,9,3.0,3.0,4.0,5.0,5.0,4.0
219,3,10,4.0,3.0,4.0,5.0,4.0,4.0
220,3,11,3.0,5.0,3.0,4.0,3.0,3.6
221,3,12,4.0,3.0,3.0,4.0,4.0,3.6
222,3,13,6.0,4.0,4.0,6.0,4.0,4.8
223,3,14,4.0,3.0,4.0,3.0,4.0,3.6
224,3,15,5.0,4.0,4.0,3.0,3.0,3.8
225,3,16,3.0,4.0,3.0,2.0,4.0,3.2
226,3,17,4.0,3.0,4.0,4.0,2.0,3.4
227,3,18,5.0,5.0,3.0,2.0,3.0,3.6
228,3,19,3.0,3.0,5.0,4.0,4.0,3.8
229,3,20,5.0,3.0,5.0,4.0,4.0,4.2
230,3,21,4.0,4.0,2.0,4.0,4.0,3.6
231,3,22,3.0,5.0,3.0,4.0,3.0,3.6
232,3,23,4.0,3.0,3.0,4.0,3.0,3.4
233,3,24,5.0,4.0,3.0,5.0,4.0,4.2
234,3,25,4.0,4.0,4.0,3.0,4.0,3.8
235,3,26,3.0,4.0,3.0,3.0,3.0,3.2
236,3,27,3.0,4.0,3.0,3.0,4.0,3.4
237,3,28,4.0,4.0,3.0,5.0,4.0,4.0
238,3,29,4.0,3.0,4.0,5.0,4.0,4.0
239,3,30,4.0,4.0,4.0,4.0,4.0,4.0
240,3,1,4.0,3.0,3.0,5.0,6.0,4.2
241,3,2,3.0,2.0,4.0,3.0,3.0,3.0
242,3,3,4.0,4.0,3.0,5.0,2.0,3.6
243,3,4,4.0,5.0,4.0,5.0,5.0,4.6
244,3,5,4.0,2.0,5.0,5.0,3.0,3.8
245,3,6,5.0,3.0,5.0,5.0,4.0,4.4
246,3,7,5.0,4.0,3.0,3.0,3.0,3.6
247,3,8,4.0,6.0,5.0,4.0,4.0,4.6
248,3,9,4.0,4.0,5.0,3.0,5.0,4.2
249,3,10,3.0,3.0,3.0,4.0,5.0,3.6
250,3,11,4.0,4.0,5.0,3.0,5.0,4.2
251,3,12,4.0,5.0,5.0,5.0,3.0,4.4
252,3,13,4.0,3.0,3.0,5.0,3.0,3.6
253,3,14,3.0,3.0,3.0,4.0,2.0,3.0
254,3,15,3.0,4.0,5.0,4.0,3.0,3.8
255,3,16,5.0,3.0,4.0,3.0,5.0,4.0
256,3,17,4.0,4.0,4.0,3.0,4.0,3.8
257,3,18,4.0,5.0,4.0,5.0,4.0,4.4
258,3,19,4.0,4.0,4.0,5.0,4.0,4.2
259,3,20,4.0,4.0,3.0,4.0,3.0,3.6
260,3,21,5.0,4.0,5.0,4.0,4.0,4.4
261,3,22,4.0,3.0,5.0,2.0,5.0,3.8
262,3,23,4.0,5.0,4.0,3.0,3.0,3.8
263,3,24,4.0,4.0,4.0,5.0,4.0,4.2
264,3,25,4.0,4.0,3.0,3.0,5.0,3.8
265,3,26,4.0,6.0,4.0,4.0,4.0,4.4
266,3,27,4.0,4.0,4.0,5.0,4.0,4.2
267,3,28,4.0,3.0,4.0,3.0,6.0,4.0
268,3,29,5.0,4.0,5.0,4.0,4.0,4.4
269,3,30,3.0,5.0,4.0,5.0,4.0,4.2
