participant,condition,stimulus,item1,item2,item3,item4,item5,vt
34,1,7,5,4,4,4,4,4.2
34,2,7,3,4,5,3,4,3.8
34,3,7,3,2,3,2,3,2.6
35,1,7,5,5,5,5,4,4.8
35,2,7,5,3,5,4,4,4.2
35,3,7,4,4,3,3,5,3.8
36,1,8,5,5,6,4,5,5.0
36,2,8,4,4,4,4,5,4.2
36,3,8,4,5,4,5,5,4.6
37,1,8,4,4,5,3,4,4.0
37,2,8,5,4,5,4,3,4.2
37,3,8,5,4,3,4,4,4.0
38,1,8,3,4,4,5,4,4.0
38,2,8,3,3,3,3,3,3.0
38,3,8,4,4,4,4,5,4.2
39,1,8,5,5,5,5,5,5.0
39,2,8,3,3,3,3,4,3.2
39,3,8,4,4,4,4,4,4.0
40,1,8,6,5,5,5,6,5.4
40,2,8,4,3,4,4,4,3.8
40,3,8,5,3,5,4,4,4.2
41,1,9,4,5,5,4,4,4.4
41,2,9,4,4,5,3,5,4.2
41,3,9,4,4,4,4,4,4.0
42,1,9,5,6,5,6,4,5.2
42,2,9,5,5,5,5,5,5.0
42,3,9,4,5,5,4,6,4.8
43,1,9,5,6,4,6,4,5.0
43,2,9,5,5,5,5,4,4.8
43,3,9,3,4,4,4,4,3.8
44,1,9,4,3,4,3,4,3.6
44,2,9,4,3,4,3,4,3.6
44,3,9,4,3,4,2,3,3.2
45,1,9,5,5,5,4,5,4.8
45,2,9,5,5,4,6,5,5.0
45,3,9,3,4,4,4,4,3.8
46,1,10,4,4,4,4,4,4.0
46,2,10,4,3,3,3,5,3.6
46,3,10,4,3,5,4,3,3.8
47,1,10,4,5,4,4,3,4.0
47,2,10,4,3,4,3,3,3.4
47,3,10,4,3,4,4,4,3.8
48,1,10,4,3,3,4,3,3.4
48,2,10,2,4,4,3,3,3.2
48,3,10,3,5,2,3,3,3.2
49,1,10,3,3,3,3,3,3.0
49,2,10,2,4,3,4,4,3.4
49,3,10,3,3,4,4,4,3.6
50,1,10,4,3,3,3,4,3.4
50,2,10,3,3,3,3,3,3.0
50,3,10,3,3,3,3,2,2.8
51,1,11,4,2,4,4,3,3.4
51,2,11,4,4,3,3,4,3.6
51,3,11,4,6,4,4,5,4.6
52,1,11,4,5,4,5,4,4.4
52,2,11,4,3,4,3,4,3.6
52,3,11,5,4,3,5,4,4.2
53,1,11,5,5,4,5,4,4.6
53,2,11,3,4,4,4,4,3.8
53,3,11,6,5,5,5,5,5.2
54,1,11,4,4,4,4,3,3.8
54,2,11,3,4,4,3,4,3.6
54,3,11,4,4,4,4,5,4.2
55,1,11,5,4,3,4,4,4.0
55,2,11,4,3,4,3,4,3.6
55,3,11,4,4,4,4,4,4.0
56,1,12,3,5,5,4,4,4.2
56,2,12,4,4,4,4,4,4.0
56,3,12,4,4,3,4,5,4.0
57,1,12,5,5,4,6,6,5.2
57,2,12,5,4,5,4,5,4.6
57,3,12,4,4,5,5,5,4.6
58,1,12,3,3,5,5,4,4.0
58,2,12,5,5,3,3,5,4.2
58,3,12,4,3,3,4,3,3.4
59,1,12,4,4,4,5,4,4.2
59,2,12,5,4,4,5,5,4.6
59,3,12,5,5,3,4,4,4.2
60,1,12,5,5,5,5,5,5.0
60,2,12,5,4,4,4,4,4.2
60,3,12,4,5,5,5,5,4.8
61,1,13,5,4,4,4,4,4.2
61,2,13,4,4,3,3,4,3.6
61,3,13,2,4,4,4,4,3.6
62,1,13,3,3,4,4,4,3.6
62,2,13,4,3,4,3,2,3.2
62,3,13,4,3,3,4,3,3.4
63,1,13,3,4,4,5,4,4.0
63,2,13,4,4,5,4,5,4.4
63,3,13,3,3,4,4,4,3.6
64,1,13,4,3,3,3,4,3.4
64,2,13,5,3,3,4,3,3.6
64,3,13,3,3,2,2,3,2.6
65,1,13,3,4,4,4,4,3.8
65,2,13,3,4,4,4,5,4.0
65,3,13,4,5,4,4,5,4.4
66,1,14,4,5,4,3,4,4.0
66,2,14,4,3,3,4,3,3.4
66,3,14,4,4,3,3,4,3.6
67,1,14,4,5,4,4,4,4.2
67,2,14,4,3,2,3,3,3.0
67,3,14,2,3,3,3,4,3.0
68,1,14,5,4,4,6,6,5.0
68,2,14,2,4,4,4,4,3.6
68,3,14,4,4,3,4,4,3.8
69,1,14,3,5,5,4,3,4.0
69,2,14,3,3,3,3,3,3.0
69,3,14,3,3,2,3,3,2.8
70,1,14,4,4,5,5,4,4.4
70,2,14,3,4,4,4,4,3.8
70,3,14,4,4,4,3,4,3.8
71,1,15,3,4,3,5,4,3.8
71,2,15,4,4,3,3,3,3.4
71,3,15,3,3,3,3,2,2.8
72,1,15,5,5,5,4,4,4.6
72,2,15,4,5,4,5,4,4.4
72,3,15,5,3,3,3,4,3.6
73,1,15,4,4,4,4,4,4.0
73,2,15,4,3,3,2,4,3.2
73,3,15,3,3,5,3,4,3.6
74,1,15,5,5,5,4,6,5.0
74,2,15,4,4,4,5,4,4.2
74,3,15,3,5,4,4,4,4.0
75,1,15,4,4,5,4,3,4.0
75,2,15,4,4,3,5,3,3.8
75,3,15,4,3,4,3,4,3.6
76,1,16,4,3,5,4,4,4.0
76,2,16,4,4,5,4,4,4.2
76,3,16,3,4,4,3,4,3.6
77,1,16,4,4,4,5,5,4.4
77,2,16,4,3,4,5,4,4.0
77,3,16,5,4,4,4,4,4.2
78,1,16,4,3,4,5,4,4.0
78,2,16,4,3,4,3,4,3.6
78,3,16,4,5,3,5,4,4.2
79,1,16,4,5,4,5,5,4.6
79,2,16,4,4,4,4,5,4.2
79,3,16,5,5,4,4,4,4.4
80,1,16,5,5,5,4,4,4.6
80,2,16,5,3,3,4,3,3.6
80,3,16,4,5,4,4,3,4.0
81,1,17,4,4,4,5,4,4.2
81,2,17,5,4,5,5,4,4.6
81,3,17,4,5,5,5,4,4.6
82,1,17,3,4,4,4,4,3.8
82,2,17,3,3,3,3,3,3.0
82,3,17,3,5,4,3,3,3.6
83,1,17,4,4,4,4,3,3.8
83,2,17,4,4,4,4,5,4.2
83,3,17,4,5,3,4,4,4.0
84,1,17,3,4,3,5,3,3.6
84,2,17,5,4,3,4,4,4.0
84,3,17,3,5,3,3,4,3.6
85,1,17,2,3,3,3,2,2.6
85,2,17,4,3,4,3,3,3.4
85,3,17,4,3,3,3,3,3.2
86,1,18,5,5,5,4,5,4.8
86,2,18,4,4,4,4,5,4.2
86,3,18,5,4,5,5,4,4.6
87,1,18,3,4,5,5,6,4.6
87,2,18,4,4,6,3,4,4.2
87,3,18,5,5,5,4,4,4.6
88,1,18,4,4,4,3,5,4.0
88,2,18,4,4,3,5,4,4.0
88,3,18,4,4,3,3,3,3.4
89,1,18,5,4,4,4,4,4.2
89,2,18,4,4,3,3,5,3.8
89,3,18,4,4,3,4,4,3.8
90,1,18,4,5,3,4,5,4.2
90,2,18,3,5,5,4,4,4.2
90,3,18,4,4,3,4,4,3.8
91,1,19,4,4,5,4,4,4.2
91,2,19,3,4,5,3,3,3.6
91,3,19,3,4,3,5,2,3.4
92,1,19,4,4,4,4,5,4.2
92,2,19,4,4,5,3,4,4.0
92,3,19,3,3,3,4,4,3.4
93,1,19,5,5,4,5,4,4.6
93,2,19,4,5,5,5,4,4.6
93,3,19,5,4,4,4,5,4.4
94,1,19,3,3,3,3,3,3.0
94,2,19,3,3,2,4,4,3.2
94,3,19,3,3,3,4,4,3.4
95,1,19,5,4,4,5,5,4.6
95,2,19,5,4,5,5,4,4.6
95,3,19,4,5,5,4,2,4.0
96,1,20,3,4,4,4,4,3.8
96,2,20,3,3,4,4,3,3.4
96,3,20,2,2,3,4,4,3.0
97,1,20,3,3,4,4,3,3.4
97,2,20,3,3,4,3,3,3.2
97,3,20,4,4,3,2,3,3.2
98,1,20,4,4,4,4,4,4.0
98,2,20,5,3,4,6,4,4.4
98,3,20,5,4,4,3,3,3.8
99,1,20,3,3,3,3,3,3.0
99,2,20,2,2,2,3,2,2.2
99,3,20,3,3,3,3,3,3.0
100,1,20,3,3,4,3,4,3.4
100,2,20,2,3,3,2,3,2.6
100,3,20,3,3,4,3,3,3.2
101,1,21,3,5,4,4,5,4.2
101,2,21,5,4,4,4,4,4.2
101,3,21,4,3,5,4,4,4.0
102,1,21,4,4,4,4,4,4.0
102,2,21,3,4,4,3,4,3.6
102,3,21,4,5,5,4,4,4.4
103,1,21,3,3,4,3,4,3.4
103,2,21,3,3,3,3,3,3.0
103,3,21,4,4,4,3,4,3.8
104,1,21,3,2,3,3,3,2.8
104,2,21,3,3,3,3,4,3.2
104,3,21,2,4,3,3,1,2.6
105,1,21,4,4,3,4,3,3.6
105,2,21,4,4,4,5,4,4.2
105,3,21,3,4,4,4,3,3.6
106,1,22,4,3,4,4,3,3.6
106,2,22,4,4,3,4,4,3.8
106,3,22,5,4,3,3,2,3.4
107,1,22,3,3,2,3,3,2.8
107,2,22,3,4,4,3,3,3.4
107,3,22,3,3,4,4,2,3.2
108,1,22,4,4,4,2,4,3.6
108,2,22,3,4,4,3,3,3.4
108,3,22,4,3,4,2,4,3.4
109,1,22,4,3,3,4,2,3.2
109,2,22,4,3,2,2,4,3.0
109,3,22,2,2,3,3,3,2.6
110,1,22,4,3,3,2,3,3.0
110,2,22,3,3,3,3,4,3.2
110,3,22,3,3,4,4,3,3.4
111,1,23,5,6,6,7,6,6.0
111,2,23,6,5,5,6,6,5.6
111,3,23,6,6,5,6,5,5.6
112,1,23,6,6,6,5,6,5.8
112,2,23,5,5,6,4,4,4.8
112,3,23,5,5,5,4,5,4.8
113,1,23,4,4,6,4,4,4.4
113,2,23,6,3,5,5,4,4.6
113,3,23,4,3,4,6,4,4.2
114,1,23,5,5,4,5,5,4.8
114,2,23,5,4,5,5,5,4.8
114,3,23,3,3,3,4,5,3.6
115,1,23,5,6,5,4,5,5.0
115,2,23,5,4,4,4,5,4.4
115,3,23,5,4,4,4,3,4.0
116,1,24,3,3,4,3,3,3.2
116,2,24,3,4,2,4,2,3.0
116,3,24,2,3,4,3,2,2.8
117,1,24,3,3,3,4,4,3.4
117,2,24,4,2,3,3,4,3.2
117,3,24,3,3,4,3,3,3.2
118,1,24,5,5,4,5,5,4.8
118,2,24,4,5,3,5,5,4.4
118,3,24,4,3,3,4,3,3.4
119,1,24,3,3,2,3,3,2.8
119,2,24,2,3,3,2,3,2.6
119,3,24,3,2,3,3,3,2.8
120,1,24,3,4,3,3,3,3.2
120,2,24,4,4,3,3,3,3.4
120,3,24,3,2,4,4,4,3.4
121,1,25,4,3,3,2,2,2.8
121,2,25,4,4,4,4,4,4.0
121,3,25,5,4,3,3,3,3.6
122,1,25,4,5,4,4,4,4.2
122,2,25,3,3,4,5,2,3.4
122,3,25,4,4,3,4,4,3.8
123,1,25,4,5,3,4,4,4.0
123,2,25,3,3,4,4,3,3.4
123,3,25,4,3,3,4,3,3.4
124,1,25,3,3,3,4,3,3.2
124,2,25,3,3,3,2,4,3.0
124,3,25,2,2,4,3,4,3.0
125,1,25,6,4,4,5,4,4.6
125,2,25,4,4,4,5,4,4.2
125,3,25,4,4,4,5,4,4.2
126,1,26,3,4,5,3,4,3.8
126,2,26,3,4,2,2,2,2.6
126,3,26,3,4,4,3,2,3.2
127,1,26,4,4,4,4,3,3.8
127,2,26,3,3,3,3,3,3.0
127,3,26,3,4,2,2,4,3.0
128,1,26,5,5,4,4,5,4.6
128,2,26,4,4,5,4,4,4.2
128,3,26,4,4,4,4,4,4.0
129,1,26,6,5,5,4,5,5.0
129,2,26,4,4,3,4,4,3.8
129,3,26,5,5,4,5,3,4.4
130,1,26,4,4,4,2,4,3.6
130,2,26,3,2,2,4,3,2.8
130,3,26,3,2,3,4,3,3.0
131,1,27,5,4,5,5,5,4.8
131,2,27,4,4,4,5,5,4.4
131,3,27,4,3,4,4,4,3.8
132,1,27,5,4,5,6,6,5.2
132,2,27,4,5,5,6,4,4.8
132,3,27,4,4,5,5,4,4.4
133,1,27,4,5,4,5,4,4.4
133,2,27,5,5,5,5,5,5.0
133,3,27,4,4,5,4,4,4.2
134,1,27,5,5,6,4,5,5.0
134,2,27,4,4,4,6,5,4.6
134,3,27,5,4,5,4,4,4.4
135,1,27,6,5,4,4,5,4.8
135,2,27,4,5,4,4,4,4.2
135,3,27,5,5,5,4,4,4.6
136,1,28,5,4,4,5,4,4.4
136,2,28,4,4,3,3,3,3.4
136,3,28,4,4,3,3,4,3.6
137,1,28,4,4,5,4,5,4.4
137,2,28,5,4,4,5,4,4.4
137,3,28,4,5,4,3,3,3.8
138,1,28,4,3,5,3,3,3.6
138,2,28,3,3,3,3,4,3.2
138,3,28,3,3,3,4,3,3.2
139,1,28,4,5,6,5,5,5.0
139,2,28,4,5,6,5,4,4.8
139,3,28,5,5,4,4,5,4.6
140,1,28,5,3,4,5,3,4.0
140,2,28,4,4,4,4,4,4.0
140,3,28,4,3,4,4,3,3.6
141,1,29,5,4,5,4,5,4.6
141,2,29,4,4,5,5,5,4.6
141,3,29,3,3,5,4,3,3.6
142,1,29,4,3,4,4,4,3.8
142,2,29,4,3,4,3,3,3.4
142,3,29,4,4,4,3,3,3.6
143,1,29,4,5,4,4,4,4.2
143,2,29,4,4,4,4,4,4.0
143,3,29,3,3,4,3,4,3.4
144,1,29,3,4,5,5,5,4.4
144,2,29,4,4,3,4,5,4.0
144,3,29,3,3,4,4,4,3.6
145,1,29,4,3,4,3,3,3.4
145,2,29,4,3,3,4,4,3.6
145,3,29,3,3,4,5,3,3.6
146,1,30,4,4,3,4,4,3.8
146,2,30,3,4,4,3,3,3.4
146,3,30,5,3,4,4,3,3.8
147,1,30,4,3,3,3,4,3.4
147,2,30,4,3,3,3,3,3.2
147,3,30,4,4,3,3,3,3.4
148,1,30,2,4,4,3,2,3.0
148,2,30,3,3,3,2,4,3.0
148,3,30,3,3,3,3,4,3.2
149,1,30,3,3,3,4,4,3.4
149,2,30,3,3,2,3,4,3.0
149,3,30,4,3,2,3,3,3.0
150,1,30,4,4,4,4,3,3.8
150,2,30,3,4,3,4,4,3.6
150,3,30,3,4,4,4,5,4.0
151,1,31,4,4,3,3,4,3.6
151,2,31,3,3,4,4,4,3.6
151,3,31,3,3,4,4,3,3.4
152,1,31,4,3,3,2,4,3.2
152,2,31,3,3,3,3,2,2.8
152,3,31,3,2,3,2,3,2.6
153,1,31,3,3,4,4,4,3.6
153,2,31,3,2,3,3,3,2.8
153,3,31,4,3,3,3,3,3.2
154,1,31,4,3,4,4,5,4.0
154,2,31,4,3,4,3,4,3.6
154,3,31,2,3,4,3,2,2.8
155,1,31,4,4,3,3,4,3.6
155,2,31,2,3,5,2,3,3.0
155,3,31,3,3,5,2,3,3.2
156,1,32,5,5,5,5,5,5.0
156,2,32,6,5,5,5,6,5.4
156,3,32,5,6,6,6,6,5.8
157,1,32,5,5,4,5,5,4.8
157,2,32,4,5,5,4,4,4.4
157,3,32,4,5,4,4,5,4.4
158,1,32,4,3,4,4,4,3.8
158,2,32,2,5,4,4,3,3.6
158,3,32,4,4,5,5,4,4.4
159,1,32,3,3,4,5,4,3.8
159,2,32,3,3,4,4,4,3.6
159,3,32,4,5,4,4,4,4.2
160,1,32,4,4,4,3,3,3.6
160,2,32,3,3,2,4,2,2.8
160,3,32,4,3,4,4,4,3.8
161,1,33,5,5,5,5,4,4.8
161,2,33,5,4,3,4,5,4.2
161,3,33,4,4,4,4,4,4.0
162,1,33,3,5,4,3,4,3.8
162,2,33,4,4,4,4,4,4.0
162,3,33,4,3,3,3,3,3.2
163,1,33,4,5,4,4,5,4.4
163,2,33,5,4,4,4,4,4.2
163,3,33,3,5,4,3,5,4.0
164,1,33,5,5,4,5,5,4.8
164,2,33,4,4,5,4,5,4.4
164,3,33,4,5,5,4,4,4.4
165,1,33,4,4,3,5,4,4.0
165,2,33,4,3,4,4,4,3.8
165,3,33,3,5,3,3,4,3.6
166,1,34,5,4,4,4,4,4.2
166,2,34,5,5,4,5,4,4.6
166,3,34,5,4,6,5,5,5.0
167,1,34,4,4,4,5,3,4.0
167,2,34,4,4,4,4,5,4.2
167,3,34,5,4,4,5,4,4.4
168,1,34,2,3,3,2,2,2.4
168,2,34,4,2,3,3,2,2.8
168,3,34,3,3,4,5,3,3.6
169,1,34,3,4,4,4,3,3.6
169,2,34,4,4,4,3,4,3.8
169,3,34,3,5,5,5,4,4.4
170,1,34,4,3,2,4,3,3.2
170,2,34,3,3,3,4,4,3.4
170,3,34,3,5,4,5,4,4.2
171,1,35,3,4,5,4,3,3.8
171,2,35,4,4,4,4,4,4.0
171,3,35,4,4,5,5,5,4.6
172,1,35,5,5,5,4,6,5.0
172,2,35,5,4,6,6,6,5.4
172,3,35,5,5,5,6,4,5.0
173,1,35,4,4,4,5,4,4.2
173,2,35,5,4,4,5,4,4.4
173,3,35,5,4,5,5,4,4.6
174,1,35,5,4,6,5,5,5.0
174,2,35,7,6,6,7,6,6.4
174,3,35,5,5,5,6,6,5.4
175,1,35,6,4,5,6,4,5.0
175,2,35,5,6,4,5,5,5.0
175,3,35,4,3,5,5,5,4.4
176,1,36,5,5,5,3,6,4.8
176,2,36,4,3,4,4,4,3.8
176,3,36,3,3,4,4,3,3.4
177,1,36,4,4,3,4,3,3.6
177,2,36,3,4,3,2,3,3.0
177,3,36,3,3,4,4,3,3.4
178,1,36,4,3,4,3,4,3.6
178,2,36,3,4,2,4,2,3.0
178,3,36,3,3,2,2,3,2.6
179,1,36,3,4,4,5,4,4.0
179,2,36,3,3,3,3,3,3.0
179,3,36,2,2,4,4,4,3.2
180,1,36,4,3,3,4,5,3.8
180,2,36,2,4,4,4,3,3.4
180,3,36,4,4,3,4,5,4.0
181,1,37,3,4,4,2,4,3.4
181,2,37,4,3,3,3,2,3.0
181,3,37,3,4,3,3,4,3.4
182,1,37,3,5,5,6,5,4.8
182,2,37,5,3,5,4,4,4.2
182,3,37,4,5,4,4,4,4.2
183,1,37,4,4,4,4,3,3.8
183,2,37,4,4,4,4,4,4.0
183,3,37,5,4,4,4,4,4.2
184,1,37,4,3,4,4,5,4.0
184,2,37,2,2,4,3,4,3.0
184,3,37,4,3,4,3,3,3.4
185,1,37,3,3,3,2,4,3.0
185,2,37,4,2,4,2,3,3.0
185,3,37,3,4,3,2,3,3.0
186,1,38,4,3,4,4,3,3.6
186,2,38,3,3,2,3,4,3.0
186,3,38,3,3,3,4,4,3.4
187,1,38,5,5,4,4,4,4.4
187,2,38,4,4,4,3,4,3.8
187,3,38,2,3,2,3,4,2.8
188,1,38,4,4,3,4,3,3.6
188,2,38,4,3,3,4,4,3.6
188,3,38,4,3,3,3,4,3.4
189,1,38,5,4,4,4,4,4.2
189,2,38,3,4,3,5,4,3.8
189,3,38,3,4,4,5,3,3.8
190,1,38,4,4,4,4,3,3.8
190,2,38,3,3,5,4,4,3.8
190,3,38,4,2,3,3,5,3.4
191,1,39,3,4,4,4,4,3.8
191,2,39,5,4,4,4,4,4.2
191,3,39,3,5,4,3,3,3.6
192,1,39,4,3,3,5,4,3.8
192,2,39,4,5,3,4,4,4.0
192,3,39,5,4,5,3,5,4.4
193,1,39,3,4,4,4,4,3.8
193,2,39,4,3,4,3,4,3.6
193,3,39,4,3,3,4,3,3.4
194,1,39,3,4,6,4,3,4.0
194,2,39,4,4,3,3,4,3.6
194,3,39,4,3,4,4,4,3.8
195,1,39,5,3,5,4,3,4.0
195,2,39,4,4,4,4,4,4.0
195,3,39,3,4,5,4,3,3.8
196,1,40,4,5,5,5,5,4.8
196,2,40,3,5,6,4,5,4.6
196,3,40,5,5,5,5,4,4.8
197,1,40,5,4,5,5,5,4.8
197,2,40,4,4,4,5,4,4.2
197,3,40,3,3,5,4,3,3.6
198,1,40,5,5,5,5,4,4.8
198,2,40,4,4,5,5,4,4.4
198,3,40,5,5,5,5,4,4.8
199,1,40,3,4,5,5,4,4.2
199,2,40,5,3,5,5,5,4.6
199,3,40,4,4,4,4,4,4.0
200,1,40,4,4,4,5,4,4.2
200,2,40,3,3,4,3,3,3.2
200,3,40,4,4,3,4,4,3.8
