participant,condition,stimulus,item1,item2,item3,item4,item5,vt
47,1,10,4,4,5,4,3,4.0
47,2,10,4,2,3,4,3,3.2
47,3,10,4,4,4,4,5,4.2
48,1,10,5,5,4,5,3,4.4
48,2,10,4,3,3,4,4,3.6
48,3,10,3,4,4,5,4,4.0
49,1,10,4,4,5,4,4,4.2
49,2,10,2,4,4,4,4,3.6
49,3,10,4,4,3,4,3,3.6
50,1,10,4,5,5,4,4,4.4
50,2,10,4,4,3,4,4,3.8
50,3,10,3,4,5,3,4,3.8
51,1,11,4,2,3,3,4,3.2
51,2,11,3,3,3,3,2,2.8
51,3,11,3,3,4,3,3,3.2
52,1,11,4,3,3,4,4,3.6
52,2,11,4,2,2,3,5,3.2
52,3,11,4,3,5,4,3,3.8
53,1,11,3,3,4,5,4,3.8
53,2,11,4,4,3,4,3,3.6
53,3,11,4,3,3,3,5,3.6
54,1,11,3,4,3,3,3,3.2
54,2,11,4,3,3,3,3,3.2
54,3,11,3,4,3,2,2,2.8
55,1,11,5,4,3,3,5,4.0
55,2,11,3,4,3,3,3,3.2
55,3,11,4,4,4,4,3,3.8
56,1,12,4,3,4,3,3,3.4
56,2,12,4,3,3,4,4,3.6
56,3,12,3,3,3,3,3,3.0
57,1,12,4,4,5,4,4,4.2
57,2,12,5,5,3,5,4,4.4
57,3,12,5,5,4,5,6,5.0
58,1,12,5,4,4,5,3,4.2
58,2,12,3,4,5,5,5,4.4
58,3,12,4,4,4,5,3,4.0
59,1,12,5,3,3,4,4,3.8
59,2,12,3,3,3,4,4,3.4
59,3,12,2,3,3,3,3,2.8
60,1,12,5,4,4,4,4,4.2
60,2,12,5,3,4,4,4,4.0
60,3,12,4,4,5,4,3,4.0
61,1,13,2,3,2,3,3,2.6
61,2,13,4,3,3,4,3,3.4
61,3,13,3,2,3,3,4,3.0
62,1,13,4,3,4,4,4,3.8
62,2,13,5,5,4,3,4,4.2
62,3,13,4,4,5,4,4,4.2
63,1,13,4,5,3,3,2,3.4
63,2,13,4,3,2,3,3,3.0
63,3,13,2,3,3,3,3,2.8
64,1,13,4,3,3,3,3,3.2
64,2,13,3,4,3,4,3,3.4
64,3,13,3,3,3,3,3,3.0
65,1,13,2,4,4,3,4,3.4
65,2,13,3,3,4,4,3,3.4
65,3,13,5,4,3,3,3,3.6
66,1,14,3,3,3,4,3,3.2
66,2,14,3,3,4,4,3,3.4
66,3,14,3,4,3,3,3,3.2
67,1,14,3,5,5,4,5,4.4
67,2,14,3,5,4,4,4,4.0
67,3,14,5,5,3,4,5,4.4
68,1,14,4,4,4,5,4,4.2
68,2,14,4,3,4,3,4,3.6
68,3,14,4,4,5,3,5,4.2
69,1,14,4,4,5,5,5,4.6
69,2,14,4,4,4,5,5,4.4
69,3,14,4,4,4,4,4,4.0
70,1,14,5,5,4,4,3,4.2
70,2,14,3,5,4,5,5,4.4
70,3,14,5,3,4,4,3,3.8
71,1,15,4,4,3,4,2,3.4
71,2,15,4,4,3,3,3,3.4
71,3,15,2,4,3,3,3,3.0
72,1,15,6,4,4,4,3,4.2
72,2,15,3,4,3,3,4,3.4
72,3,15,4,2,3,3,3,3.0
73,1,15,5,5,5,4,4,4.6
73,2,15,5,4,5,4,4,4.4
73,3,15,4,5,3,4,4,4.0
74,1,15,5,5,5,4,4,4.6
74,2,15,4,3,5,4,5,4.2
74,3,15,3,4,4,4,3,3.6
75,1,15,4,4,4,4,5,4.2
75,2,15,3,4,4,3,3,3.4
75,3,15,3,3,3,3,3,3.0
76,1,16,4,5,4,5,3,4.2
76,2,16,4,4,4,4,4,4.0
76,3,16,4,4,4,3,3,3.6
77,1,16,4,3,3,3,3,3.2
77,2,16,3,3,3,3,2,2.8
77,3,16,4,2,4,4,2,3.2
78,1,16,5,4,4,4,4,4.2
78,2,16,3,2,3,3,3,2.8
78,3,16,2,5,4,3,3,3.4
79,1,16,4,5,4,4,5,4.4
79,2,16,4,4,4,5,3,4.0
79,3,16,5,4,4,4,4,4.2
80,1,16,4,4,4,4,4,4.0
80,2,16,3,6,3,3,3,3.6
80,3,16,4,3,4,4,3,3.6
81,1,17,2,3,3,3,2,2.6
81,2,17,4,3,3,3,3,3.2
81,3,17,3,3,4,3,2,3.0
82,1,17,3,4,4,2,4,3.4
82,2,17,4,5,4,3,3,3.8
82,3,17,3,3,3,3,2,2.8
83,1,17,4,4,4,3,3,3.6
83,2,17,5,3,3,3,3,3.4
83,3,17,4,2,3,4,3,3.2
84,1,17,3,2,4,3,4,3.2
84,2,17,4,3,4,3,4,3.6
84,3,17,2,3,2,3,4,2.8
85,1,17,4,4,4,5,5,4.4
85,2,17,5,4,4,4,3,4.0
85,3,17,4,5,4,4,4,4.2
86,1,18,4,4,5,3,4,4.0
86,2,18,4,4,4,4,6,4.4
86,3,18,5,5,4,3,4,4.2
87,1,18,3,3,3,3,4,3.2
87,2,18,4,4,4,4,3,3.8
87,3,18,5,3,4,5,3,4.0
88,1,18,4,5,4,6,5,4.8
88,2,18,4,4,5,4,5,4.4
88,3,18,5,5,4,5,5,4.8
89,1,18,4,3,3,4,4,3.6
89,2,18,5,5,5,5,5,5.0
89,3,18,3,5,4,3,4,3.8
90,1,18,3,4,3,4,4,3.6
90,2,18,5,4,4,5,4,4.4
90,3,18,3,4,4,4,3,3.6
91,1,19,5,5,4,5,4,4.6
91,2,19,5,4,4,5,5,4.6
91,3,19,4,5,5,5,5,4.8
92,1,19,4,4,3,3,4,3.6
92,2,19,5,4,4,4,3,4.0
92,3,19,4,4,3,4,5,4.0
93,1,19,4,4,4,5,4,4.2
93,2,19,3,4,5,3,4,3.8
93,3,19,4,4,5,5,4,4.4
94,1,19,4,4,4,3,3,3.6
94,2,19,4,4,4,5,4,4.2
94,3,19,4,4,5,3,5,4.2
95,1,19,4,4,4,4,4,4.0
95,2,19,4,4,4,3,5,4.0
95,3,19,3,3,3,4,5,3.6
96,1,20,2,3,3,3,2,2.6
96,2,20,3,3,3,4,4,3.4
96,3,20,3,3,3,3,3,3.0
97,1,20,4,3,5,5,4,4.2
97,2,20,4,5,3,4,4,4.0
97,3,20,3,5,3,4,4,3.8
98,1,20,3,4,4,4,2,3.4
98,2,20,3,3,4,2,3,3.0
98,3,20,2,3,3,3,2,2.6
99,1,20,4,4,4,4,5,4.2
99,2,20,5,4,4,4,4,4.2
99,3,20,4,3,4,4,2,3.4
100,1,20,3,3,3,3,3,3.0
100,2,20,3,6,4,3,4,4.0
100,3,20,3,3,3,4,2,3.0
101,1,21,4,4,3,5,5,4.2
101,2,21,4,4,5,6,5,4.8
101,3,21,4,4,4,4,5,4.2
102,1,21,2,4,4,3,4,3.4
102,2,21,4,4,4,4,5,4.2
102,3,21,3,4,4,4,3,3.6
103,1,21,5,5,4,6,5,5.0
103,2,21,4,5,4,5,5,4.6
103,3,21,4,5,4,4,4,4.2
104,1,21,3,3,4,4,3,3.4
104,2,21,4,3,5,3,5,4.0
104,3,21,4,3,4,3,4,3.6
105,1,21,5,5,4,5,4,4.6
105,2,21,6,5,6,5,5,5.4
105,3,21,6,5,4,5,5,5.0
106,1,22,4,3,4,4,4,3.8
106,2,22,4,4,4,4,4,4.0
106,3,22,6,3,4,4,3,4.0
107,1,22,5,4,5,6,6,5.2
107,2,22,5,6,6,4,5,5.2
107,3,22,5,4,5,5,5,4.8
108,1,22,5,5,6,4,5,5.0
108,2,22,4,4,5,5,5,4.6
108,3,22,5,4,6,6,4,5.0
109,1,22,3,4,4,3,5,3.8
109,2,22,4,4,4,5,4,4.2
109,3,22,5,4,4,4,4,4.2
110,1,22,5,5,4,5,4,4.6
110,2,22,4,5,4,4,5,4.4
110,3,22,5,5,5,4,5,4.8
111,1,23,3,4,4,3,4,3.6
111,2,23,3,4,4,5,3,3.8
111,3,23,3,4,4,4,4,3.8
112,1,23,3,5,3,2,3,3.2
112,2,23,2,2,4,3,3,2.8
112,3,23,4,3,2,3,3,3.0
113,1,23,3,3,5,4,3,3.6
113,2,23,3,4,4,4,4,3.8
113,3,23,3,4,4,3,4,3.6
114,1,23,4,3,3,3,3,3.2
114,2,23,4,4,2,2,2,2.8
114,3,23,4,3,4,3,4,3.6
115,1,23,4,4,3,4,3,3.6
115,2,23,4,4,4,4,4,4.0
115,3,23,4,3,4,4,3,3.6
116,1,24,5,5,4,5,5,4.8
116,2,24,5,5,4,4,4,4.4
116,3,24,4,4,3,3,4,3.6
117,1,24,5,5,5,3,4,4.4
117,2,24,3,4,5,4,4,4.0
117,3,24,4,3,3,4,2,3.2
118,1,24,4,4,3,4,4,3.8
118,2,24,4,4,4,5,4,4.2
118,3,24,3,3,3,4,2,3.0
119,1,24,4,3,4,4,5,4.0
119,2,24,5,3,4,3,3,3.6
119,3,24,3,2,3,3,2,2.6
120,1,24,4,3,4,2,3,3.2
120,2,24,4,3,3,2,3,3.0
120,3,24,3,3,2,2,3,2.6
121,1,25,4,4,4,4,3,3.8
121,2,25,3,3,5,4,3,3.6
121,3,25,4,4,3,3,3,3.4
122,1,25,3,4,5,4,3,3.8
122,2,25,3,3,4,4,5,3.8
122,3,25,4,4,4,4,4,4.0
123,1,25,4,4,4,4,4,4.0
123,2,25,4,4,4,4,3,3.8
123,3,25,3,4,4,4,5,4.0
124,1,25,4,4,3,3,3,3.4
124,2,25,4,3,3,3,4,3.4
124,3,25,3,3,4,4,4,3.6
125,1,25,4,5,4,4,5,4.4
125,2,25,5,4,6,5,6,5.2
125,3,25,4,4,4,4,4,4.0
126,1,26,4,3,3,4,3,3.4
126,2,26,2,4,5,4,5,4.0
126,3,26,4,5,4,4,4,4.2
127,1,26,3,4,4,4,4,3.8
127,2,26,3,3,4,4,3,3.4
127,3,26,4,4,4,4,4,4.0
128,1,26,4,3,4,4,3,3.6
128,2,26,4,5,4,5,3,4.2
128,3,26,3,3,3,3,3,3.0
129,1,26,5,3,4,4,5,4.2
129,2,26,5,4,4,4,4,4.2
129,3,26,4,4,5,5,5,4.6
130,1,26,4,3,4,5,4,4.0
130,2,26,6,5,5,4,5,5.0
130,3,26,5,5,5,4,4,4.6
131,1,27,4,5,5,5,4,4.6
131,2,27,4,4,4,5,4,4.2
131,3,27,4,5,6,4,4,4.6
132,1,27,4,4,4,4,4,4.0
132,2,27,4,4,4,4,5,4.2
132,3,27,3,4,4,5,4,4.0
133,1,27,4,5,4,6,4,4.6
133,2,27,4,5,4,4,5,4.4
133,3,27,4,4,4,5,3,4.0
134,1,27,4,6,5,5,5,5.0
134,2,27,6,4,5,4,4,4.6
134,3,27,3,5,4,5,5,4.4
135,1,27,4,5,5,4,4,4.4
135,2,27,2,4,3,4,4,3.4
135,3,27,3,4,4,4,4,3.8
136,1,28,5,4,6,6,5,5.2
136,2,28,4,4,5,5,5,4.6
136,3,28,5,3,4,5,5,4.4
137,1,28,5,4,4,4,3,4.0
137,2,28,4,4,4,6,5,4.6
137,3,28,5,4,3,4,4,4.0
138,1,28,4,4,5,4,5,4.4
138,2,28,6,5,5,5,5,5.2
138,3,28,4,6,4,5,4,4.6
139,1,28,4,4,4,4,3,3.8
139,2,28,5,5,4,4,5,4.6
139,3,28,3,3,3,2,4,3.0
140,1,28,6,5,6,4,6,5.4
140,2,28,5,5,5,6,5,5.2
140,3,28,4,4,5,4,5,4.4
141,1,29,4,4,3,4,3,3.6
141,2,29,4,4,3,4,4,3.8
141,3,29,4,3,4,4,3,3.6
142,1,29,2,3,3,3,4,3.0
142,2,29,3,3,2,3,3,2.8
142,3,29,3,4,3,2,3,3.0
143,1,29,3,4,4,4,5,4.0
143,2,29,4,5,3,4,2,3.6
143,3,29,5,4,4,3,4,4.0
144,1,29,4,4,2,3,3,3.2
144,2,29,3,3,2,3,3,2.8
144,3,29,3,3,3,3,3,3.0
145,1,29,3,4,4,4,5,4.0
145,2,29,3,3,3,2,3,2.8
145,3,29,3,4,4,4,3,3.6
146,1,30,4,4,4,4,5,4.2
146,2,30,4,5,5,5,4,4.6
146,3,30,4,4,4,3,4,3.8
147,1,30,4,4,4,4,3,3.8
147,2,30,4,6,5,5,5,5.0
147,3,30,3,4,6,5,4,4.4
148,1,30,2,2,3,3,2,2.4
148,2,30,4,4,4,4,5,4.2
148,3,30,3,4,3,3,4,3.4
149,1,30,3,4,4,4,4,3.8
149,2,30,4,4,4,5,4,4.2
149,3,30,5,4,4,3,5,4.2
150,1,30,3,4,3,3,3,3.2
150,2,30,5,3,3,4,5,4.0
150,3,30,4,5,3,2,3,3.4
151,1,31,4,4,4,4,4,4.0
151,2,31,5,5,4,3,4,4.2
151,3,31,3,5,5,5,4,4.4
152,1,31,3,3,5,4,4,3.8
152,2,31,3,4,4,4,5,4.0
152,3,31,4,4,4,3,2,3.4
153,1,31,4,5,6,4,5,4.8
153,2,31,4,4,5,4,5,4.4
153,3,31,4,5,4,4,3,4.0
154,1,31,4,4,3,4,3,3.6
154,2,31,3,4,4,3,3,3.4
154,3,31,4,4,4,3,3,3.6
155,1,31,5,5,5,5,4,4.8
155,2,31,4,3,4,3,3,3.4
155,3,31,4,4,4,3,6,4.2
156,1,32,3,5,3,4,4,3.8
156,2,32,3,3,2,1,3,2.4
156,3,32,3,2,3,3,3,2.8
157,1,32,3,4,4,3,4,3.6
157,2,32,2,3,3,3,3,2.8
157,3,32,4,4,4,5,3,4.0
158,1,32,4,4,3,3,4,3.6
158,2,32,2,4,3,4,3,3.2
158,3,32,4,3,4,3,3,3.4
159,1,32,3,4,5,5,4,4.2
159,2,32,3,4,3,4,3,3.4
159,3,32,3,3,4,4,4,3.6
160,1,32,4,4,4,5,4,4.2
160,2,32,3,5,4,4,4,4.0
160,3,32,5,3,3,5,4,4.0
161,1,33,4,4,4,4,4,4.0
161,2,33,4,2,3,3,4,3.2
161,3,33,4,3,3,4,3,3.4
162,1,33,6,5,4,5,5,5.0
162,2,33,5,5,5,5,5,5.0
162,3,33,5,6,5,4,6,5.2
163,1,33,3,4,5,5,4,4.2
163,2,33,4,5,5,4,4,4.4
163,3,33,4,4,3,4,4,3.8
164,1,33,4,3,5,5,5,4.4
164,2,33,4,4,4,5,4,4.2
164,3,33,3,4,3,4,3,3.4
165,1,33,4,5,4,4,3,4.0
165,2,33,3,4,4,4,5,4.0
165,3,33,3,4,3,4,2,3.2
166,1,34,3,4,4,5,4,4.0
166,2,34,3,4,3,2,3,3.0
166,3,34,3,3,3,3,4,3.2
167,1,34,4,5,5,4,4,4.4
167,2,34,2,4,4,5,4,3.8
167,3,34,3,3,5,3,4,3.6
168,1,34,5,6,4,4,4,4.6
168,2,34,4,3,4,4,4,3.8
168,3,34,4,4,4,5,3,4.0
169,1,34,5,6,5,5,4,5.0
169,2,34,4,4,4,3,4,3.8
169,3,34,5,4,5,4,4,4.4
170,1,34,4,4,4,4,5,4.2
170,2,34,3,3,3,4,3,3.2
170,3,34,5,4,3,4,3,3.8
171,1,35,4,4,2,3,4,3.4
171,2,35,3,4,3,2,4,3.2
171,3,35,5,5,4,4,4,4.4
172,1,35,5,4,4,4,5,4.4
172,2,35,5,3,4,4,3,3.8
172,3,35,4,5,3,4,4,4.0
173,1,35,4,4,4,3,4,3.8
173,2,35,4,4,4,4,4,4.0
173,3,35,4,4,4,5,5,4.4
174,1,35,4,4,4,4,3,3.8
174,2,35,4,5,2,4,3,3.6
174,3,35,4,4,5,4,4,4.2
175,1,35,4,4,5,5,4,4.4
175,2,35,3,4,4,5,4,4.0
175,3,35,4,5,4,5,4,4.4
176,1,36,3,3,4,4,3,3.4
176,2,36,3,4,4,4,4,3.8
176,3,36,2,3,4,3,3,3.0
177,1,36,4,4,4,5,4,4.2
177,2,36,4,5,5,5,4,4.6
177,3,36,4,3,3,3,4,3.4
178,1,36,5,3,4,4,5,4.2
178,2,36,3,5,5,4,4,4.2
178,3,36,4,4,4,5,4,4.2
179,1,36,3,2,3,2,3,2.6
179,2,36,3,3,3,2,3,2.8
179,3,36,3,3,2,3,2,2.6
180,1,36,4,4,5,4,3,4.0
180,2,36,3,4,4,5,4,4.0
180,3,36,3,4,3,3,2,3.0
181,1,37,4,5,4,5,3,4.2
181,2,37,4,5,4,4,3,4.0
181,3,37,4,4,4,5,3,4.0
182,1,37,5,4,4,4,4,4.2
182,2,37,4,4,4,5,4,4.2
182,3,37,5,3,5,5,5,4.6
183,1,37,3,3,5,5,3,3.8
183,2,37,4,3,2,3,4,3.2
183,3,37,4,4,3,3,4,3.6
184,1,37,3,4,3,3,3,3.2
184,2,37,3,4,4,3,3,3.4
184,3,37,5,4,4,3,6,4.4
185,1,37,5,4,5,5,5,4.8
185,2,37,4,5,4,4,3,4.0
185,3,37,4,6,4,4,6,4.8
186,1,38,5,4,3,3,3,3.6
186,2,38,4,3,3,3,4,3.4
186,3,38,3,3,4,4,3,3.4
187,1,38,4,4,4,4,4,4.0
187,2,38,4,4,4,3,4,3.8
187,3,38,3,3,2,4,3,3.0
188,1,38,5,3,3,3,3,3.4
188,2,38,3,3,4,3,2,3.0
188,3,38,2,3,2,3,2,2.4
189,1,38,4,5,5,4,5,4.6
189,2,38,4,3,4,4,5,4.0
189,3,38,2,4,4,4,3,3.4
190,1,38,3,4,4,5,4,4.0
190,2,38,4,3,4,4,3,3.6
190,3,38,3,4,2,2,1,2.4
191,1,39,3,4,3,3,4,3.4
191,2,39,3,3,3,3,3,3.0
191,3,39,3,3,3,3,4,3.2
192,1,39,3,3,4,3,4,3.4
192,2,39,4,5,4,3,2,3.6
192,3,39,4,4,3,5,3,3.8
193,1,39,3,5,5,5,6,4.8
193,2,39,4,3,3,3,5,3.6
193,3,39,4,4,4,4,4,4.0
194,1,39,4,4,3,3,4,3.6
194,2,39,4,4,3,3,3,3.4
194,3,39,4,4,4,3,3,3.6
195,1,39,4,4,4,4,4,4.0
195,2,39,2,3,3,4,3,3.0
195,3,39,2,4,3,4,5,3.6
196,1,40,2,3,3,4,4,3.2
196,2,40,4,3,4,3,4,3.6
196,3,40,3,4,4,5,3,3.8
197,1,40,5,4,4,4,4,4.2
197,2,40,5,5,4,4,4,4.4
197,3,40,3,3,4,4,4,3.6
198,1,40,2,1,3,2,3,2.2
198,2,40,3,2,4,3,2,2.8
198,3,40,2,4,3,3,3,3.0
199,1,40,4,5,2,3,3,3.4
199,2,40,4,4,3,3,3,3.4
199,3,40,3,2,3,3,3,2.8
200,1,40,5,4,5,5,5,4.8
200,2,40,3,3,4,4,4,3.6
200,3,40,4,4,4,5,4,4.2
201,1,41,3,4,5,3,5,4.0
201,2,41,4,4,4,2,3,3.4
201,3,41,4,5,4,4,4,4.2
202,1,41,3,3,3,3,3,3.0
202,2,41,2,3,3,2,3,2.6
202,3,41,3,2,3,2,2,2.4
203,1,41,4,4,5,4,4,4.2
203,2,41,4,4,4,3,3,3.6
203,3,41,3,4,4,4,4,3.8
204,1,41,3,4,4,3,4,3.6
204,2,41,3,4,3,3,3,3.2
204,3,41,3,3,3,2,3,2.8
205,1,41,3,3,3,3,3,3.0
205,2,41,3,2,3,3,3,2.8
205,3,41,3,3,4,3,3,3.2
206,1,42,4,4,4,4,5,4.2
206,2,42,4,4,4,3,4,3.8
206,3,42,4,4,4,4,5,4.2
207,1,42,5,3,3,2,5,3.6
207,2,42,3,4,4,3,3,3.4
207,3,42,3,3,2,5,4,3.4
208,1,42,4,3,4,3,4,3.6
208,2,42,3,2,4,4,4,3.4
208,3,42,5,3,4,3,4,3.8
209,1,42,6,4,4,3,4,4.2
209,2,42,2,4,4,2,3,3.0
209,3,42,2,3,3,2,3,2.6
210,1,42,3,5,6,3,5,4.4
210,2,42,4,4,4,3,4,3.8
210,3,42,4,3,4,4,4,3.8
211,1,43,6,5,4,4,5,4.8
211,2,43,4,4,5,4,3,4.0
211,3,43,5,5,5,4,5,4.8
212,1,43,4,5,4,5,5,4.6
212,2,43,4,4,4,4,6,4.4
212,3,43,5,4,4,5,5,4.6
213,1,43,4,5,3,5,4,4.2
213,2,43,4,5,4,3,5,4.2
213,3,43,3,3,5,5,5,4.2
214,1,43,4,3,4,5,4,4.0
214,2,43,4,4,3,5,3,3.8
214,3,43,4,3,4,3,4,3.6
215,1,43,5,3,5,5,4,4.4
215,2,43,4,5,5,4,5,4.6
215,3,43,5,5,4,4,5,4.6
216,1,44,4,3,4,4,4,3.8
216,2,44,4,4,4,5,4,4.2
216,3,44,4,4,5,5,4,4.4
217,1,44,3,2,2,3,2,2.4
217,2,44,3,2,3,3,3,2.8
217,3,44,2,3,3,3,3,2.8
218,1,44,4,4,3,3,6,4.0
218,2,44,3,6,5,4,4,4.4
218,3,44,3,6,4,4,4,4.2
219,1,44,3,2,3,2,3,2.6
219,2,44,3,3,3,4,4,3.4
219,3,44,4,4,3,4,4,3.8
220,1,44,4,4,4,4,5,4.2
220,2,44,5,3,4,4,3,3.8
220,3,44,4,3,4,4,5,4.0
221,1,45,5,6,4,5,4,4.8
221,2,45,5,4,3,5,5,4.4
221,3,45,4,4,5,4,4,4.2
222,1,45,6,7,5,5,5,5.6
222,2,45,5,5,6,6,5,5.4
222,3,45,5,6,4,6,5,5.2
223,1,45,6,5,5,6,5,5.4
223,2,45,5,5,6,5,5,5.2
223,3,45,5,5,5,5,5,5.0
224,1,45,5,4,5,4,6,4.8
224,2,45,4,5,4,4,4,4.2
224,3,45,4,4,3,5,4,4.0
225,1,45,4,5,4,5,5,4.6
225,2,45,5,5,4,4,4,4.4
225,3,45,3,4,4,5,3,3.8
226,1,46,3,3,3,3,4,3.2
226,2,46,3,3,3,2,3,2.8
226,3,46,4,3,4,2,2,3.0
227,1,46,3,4,4,3,3,3.4
227,2,46,4,4,3,1,3,3.0
227,3,46,3,3,4,3,3,3.2
228,1,46,5,5,4,3,3,4.0
228,2,46,3,3,3,3,3,3.0
228,3,46,3,4,3,4,3,3.4
229,1,46,3,3,4,4,4,3.6
229,2,46,4,3,2,3,3,3.0
229,3,46,3,3,4,3,4,3.4
230,1,46,3,3,3,3,5,3.4
230,2,46,3,3,2,2,3,2.6
230,3,46,2,3,3,3,3,2.8
231,1,47,3,3,4,4,4,3.6
231,2,47,4,5,4,4,6,4.6
231,3,47,3,5,4,4,5,4.2
232,1,47,5,3,3,3,3,3.4
232,2,47,4,4,4,4,4,4.0
232,3,47,2,3,3,3,2,2.6
233,1,47,3,4,3,3,4,3.4
